deviceid,angle,humidity,date,rpm,temperature,winddirection,windspeed
WindTurbine-7,5.904124849,67.8391231,26-Apr-20,7.325430056,26.14412314,S,6.78391231
WindTurbine-7,6.084119638,69.90728544,7-Oct-19,7.54875515,26.94116013,SE,6.990728544
WindTurbine-7,5.906483369,67.86622279,27-Aug-19,7.328356345,26.15456693,NE,6.786622279
WindTurbine-7,6.425865332,73.83398564,19-Jun-20,7.972769589,28.45444817,E,7.383398564
WindTurbine-7,5.927752411,68.11060671,8-Dec-19,7.354745503,26.24874862,NW,6.811060671
WindTurbine-7,5.955091433,68.42473545,8-Jan-20,7.388665872,26.36980886,W,6.842473545
WindTurbine-7,5.550952245,63.7811263,13-Jan-20,6.887237899,24.58023547,SW,6.37811263
WindTurbine-7,5.699278564,65.48541401,27-May-20,7.071270944,25.23704095,SW,6.548541401
WindTurbine-7,6.278460398,72.14028476,7-Jul-19,7.789879734,27.80172269,S,7.214028476
WindTurbine-7,5.959907337,68.48007077,18-Aug-19,7.394641112,26.39113422,W,6.848007077
WindTurbine-7,5.730131639,65.83991965,11-May-20,7.109551307,25.37366181,E,6.583991965
WindTurbine-7,6.355483843,73.02529365,4-Oct-19,7.885445102,28.14279109,N,7.302529365
WindTurbine-7,6.59954561,75.82959347,21-Jun-20,8.188260074,29.22352381,NW,7.582959347
WindTurbine-7,6.175859212,70.96138447,30-Sep-19,7.662579274,27.3473932,NW,7.096138447
WindTurbine-7,6.122392509,70.34704546,4-Mar-20,7.596241484,27.11063668,NW,7.034704546
WindTurbine-7,5.992353423,68.85288031,8-Apr-20,7.434897974,26.5348091,S,6.885288031
WindTurbine-7,6.017881381,69.1461997,28-May-20,7.4665713,26.64784975,NE,6.91461997
WindTurbine-7,5.901478085,67.80871146,28-Feb-20,7.322146135,26.13240298,SE,6.780871146
WindTurbine-7,6.055324426,69.5764249,5-Jul-19,7.513028041,26.81365172,E,6.95764249
WindTurbine-7,5.979683123,68.707297,25-Aug-19,7.419177541,26.4787036,SE,6.8707297
WindTurbine-7,6.249278341,71.80497933,4-Jan-20,7.753672655,27.67250129,SW,7.180497933
WindTurbine-7,5.334870768,61.29832347,21-Jan-20,6.619138936,23.6234026,N,6.129832347
WindTurbine-7,5.83842704,67.08424718,13-Feb-20,7.243916756,25.85320592,NE,6.708424718
WindTurbine-7,6.515084963,74.85913021,29-Sep-19,8.083467141,28.84952265,SW,7.485913021
WindTurbine-7,5.588365745,64.21101203,22-Oct-19,6.933657983,24.74590662,SW,6.421101203
WindTurbine-7,5.845193507,67.16199471,12-Nov-19,7.252312121,25.88316859,E,6.716199471
WindTurbine-7,5.940356101,68.25542466,16-Dec-19,7.37038329,26.30455916,NW,6.825542466
WindTurbine-7,5.392157297,61.95655275,18-Apr-20,6.690216102,23.87707373,E,6.195655275
WindTurbine-7,5.960850009,68.4909022,4-May-20,7.395810715,26.39530848,NE,6.84909022
WindTurbine-7,5.833623327,67.02905192,21-May-20,7.237956641,25.83193454,W,6.702905192
WindTurbine-7,5.972956875,68.63001158,30-May-20,7.410832077,26.44891903,W,6.863001158
WindTurbine-7,5.612278642,64.48577418,17-Jul-19,6.963327454,24.8517956,W,6.448577418
WindTurbine-7,5.996493517,68.9004505,10-Mar-20,7.440034716,26.5531419,SE,6.89004505
WindTurbine-7,5.923682751,68.06384582,31-Aug-19,7.34969615,26.23072771,E,6.806384582
WindTurbine-7,6.438557159,73.9798163,20-Dec-19,7.98851673,28.510649,S,7.39798163
WindTurbine-7,5.998207822,68.92014808,9-Jul-19,7.442161708,26.56073304,N,6.892014808
WindTurbine-7,5.229705854,60.08996563,24-Oct-19,6.488657579,23.15772063,SW,6.008996563
WindTurbine-7,6.40177169,73.55714672,25-Jun-19,7.942875863,28.34775884,SW,7.355714672
WindTurbine-7,5.757621579,66.15578246,5-Aug-19,7.143658925,25.49539033,NW,6.615578246
WindTurbine-7,5.83684174,67.06603188,8-Feb-20,7.241949825,25.84618603,N,6.706603188
WindTurbine-7,5.979643318,68.70683963,6-Mar-20,7.419128154,26.47852734,NW,6.870683963
WindTurbine-7,6.424551047,73.81888435,20-Mar-20,7.971138915,28.44862837,SW,7.381888435
WindTurbine-7,5.913047818,67.94164912,9-Apr-20,7.33650106,26.18363504,SE,6.794164912
WindTurbine-7,5.973674516,68.63825736,27-Oct-19,7.411722477,26.45209682,NW,6.863825736
WindTurbine-7,6.060415282,69.63491947,31-May-20,7.519344425,26.83619461,W,6.963491947
WindTurbine-7,5.940581804,68.25801802,20-Aug-19,7.370663327,26.3055586,NE,6.825801802
WindTurbine-7,5.94660002,68.32716806,5-Sep-19,7.378130313,26.33220793,SW,6.832716806
WindTurbine-7,6.477804904,74.43077774,24-Sep-19,8.03721262,28.68444239,NE,7.443077774
WindTurbine-7,6.083699747,69.90246085,10-Nov-19,7.548234179,26.93930081,N,6.990246085
WindTurbine-7,5.985765175,68.77718053,30-Jan-20,7.426723731,26.50563561,N,6.877718053
WindTurbine-7,6.091327277,69.99010211,14-Jun-20,7.557697892,26.97307637,E,6.999010211
WindTurbine-7,6.006298884,69.01311538,24-Apr-20,7.452200538,26.59656116,SW,6.901311538
WindTurbine-7,6.020827656,69.18005276,22-Aug-19,7.470226834,26.66089618,NW,6.918005276
WindTurbine-7,5.900695931,67.79972441,12-Apr-20,7.321175692,26.12893951,SW,6.779972441
WindTurbine-7,6.367641838,73.16499051,2-Jan-20,7.900529901,28.19662805,NE,7.316499051
WindTurbine-7,5.938568197,68.23488143,23-Nov-19,7.368164982,26.29664213,S,6.823488143
WindTurbine-7,6.053469429,69.55511076,19-May-20,7.51072649,26.80543759,NW,6.955511076
WindTurbine-7,5.891865095,67.69825702,29-Aug-19,7.310219001,26.08983558,S,6.769825702
WindTurbine-7,6.499944716,74.68516691,25-Mar-20,8.064682169,28.78247995,SW,7.468516691
WindTurbine-7,6.215890895,71.42135345,1-Jul-19,7.712247819,27.52465795,NE,7.142135345
WindTurbine-7,6.026401124,69.2440926,14-Jul-19,7.477142008,26.68557612,N,6.92440926
WindTurbine-7,5.917801498,67.99626949,24-Feb-20,7.342399098,26.20468487,N,6.799626949
WindTurbine-7,5.871716436,67.46674645,19-Aug-19,7.285219938,26.00061508,N,6.746674645
WindTurbine-7,5.706991945,65.57404171,13-Oct-19,7.080841174,25.27119666,N,6.557404171
WindTurbine-7,6.463017643,74.26087028,25-Dec-19,8.018865608,28.61896275,W,7.426087028
WindTurbine-7,5.895373508,67.73856912,9-Jun-20,7.314571998,26.10537123,NE,6.773856912
WindTurbine-7,6.04907599,69.5046296,23-May-20,7.505275414,26.78598295,N,6.95046296
WindTurbine-7,6.065611722,69.69462721,22-Feb-20,7.525791808,26.85920502,SW,6.969462721
WindTurbine-7,5.74792528,66.04437078,16-Mar-20,7.131628427,25.45245403,W,6.604437078
WindTurbine-7,5.964771298,68.53595829,25-Apr-20,7.400675979,26.41267238,E,6.853595829
WindTurbine-7,5.754902424,66.12453903,26-May-20,7.140285185,25.4833496,N,6.612453903
WindTurbine-7,6.208284305,71.3339528,15-Aug-19,7.702810089,27.49097513,E,7.13339528
WindTurbine-7,5.821038075,66.88444582,13-Apr-20,7.22234173,25.77620564,SW,6.688444582
WindTurbine-7,5.523891991,63.47020064,16-Apr-20,6.853663405,24.46040965,W,6.347020064
WindTurbine-7,6.490639235,74.57824578,18-Jun-20,8.053136571,28.74127424,NW,7.457824578
WindTurbine-7,5.707685606,65.58201197,21-Jul-19,7.081701821,25.27426827,SW,6.558201197
WindTurbine-7,5.807499736,66.72888863,11-Dec-19,7.205544294,25.71625637,E,6.672888863
WindTurbine-7,6.308974209,72.49089221,29-Dec-19,7.827739161,27.93684125,NW,7.249089221
WindTurbine-7,6.084496785,69.91161891,18-Mar-20,7.549223089,26.94283019,NE,6.991161891
WindTurbine-7,5.93384091,68.18056432,24-Aug-19,7.362299692,26.27570917,NE,6.818056432
WindTurbine-7,6.041784972,69.42085491,17-Sep-19,7.496229224,26.75369752,SW,6.942085491
WindTurbine-7,5.756385886,66.14158419,11-Feb-20,7.142125762,25.48991854,NW,6.614158419
WindTurbine-7,6.022095295,69.19461809,6-Jun-20,7.471799633,26.66650943,NW,6.919461809
WindTurbine-7,6.5432446,75.18268792,17-Jun-20,8.118405672,28.97421666,SW,7.518268792
WindTurbine-7,6.255178623,71.87277429,6-Jul-19,7.760993317,27.69862839,W,7.187277429
WindTurbine-7,5.845582082,67.16645949,25-Jan-20,7.252794238,25.88488924,SE,6.716645949
WindTurbine-7,5.453896083,62.66593903,21-Apr-20,6.766817321,24.15045997,NE,6.266593903
WindTurbine-7,6.08226954,69.88602759,15-Jul-19,7.546459677,26.9329677,NE,6.988602759
WindTurbine-7,5.853909519,67.26214277,16-Sep-19,7.263126346,25.92176406,W,6.726214277
WindTurbine-7,5.928579886,68.12011451,6-May-20,7.355772177,26.25241277,SE,6.812011451
WindTurbine-7,6.239961705,71.69793002,26-Dec-19,7.742113216,27.63124618,NE,7.169793002
WindTurbine-7,5.893564759,67.71778638,5-May-20,7.312327828,26.09736189,NW,6.771778638
WindTurbine-7,6.000653842,68.94825314,31-Jul-19,7.445196559,26.57156428,NW,6.894825314
WindTurbine-7,5.985010817,68.76851286,13-Dec-19,7.425787776,26.50229523,S,6.876851286
WindTurbine-7,5.751293891,66.08307653,3-Jun-20,7.135807966,25.46737062,E,6.608307653
WindTurbine-7,6.1220981,70.34366266,2-Aug-19,7.595876202,27.109333,N,7.034366266
WindTurbine-7,6.21645279,71.42780969,1-Oct-19,7.712944979,27.52714609,S,7.142780969
WindTurbine-7,5.721177118,65.7370311,5-Mar-20,7.098441156,25.33401019,N,6.57370311
WindTurbine-7,5.710911889,65.61908235,14-Apr-20,7.08570477,25.28855461,N,6.561908235
WindTurbine-7,6.343676001,72.88962009,22-Sep-19,7.870794748,28.09050465,NE,7.288962009
WindTurbine-7,6.02783153,69.26052814,4-Nov-19,7.478916757,26.69191012,N,6.926052814
WindTurbine-7,5.865780663,67.39854367,10-Dec-19,7.27785524,25.97433081,NW,6.739854367
WindTurbine-7,5.738643754,65.9377249,19-Nov-19,7.120112551,25.4113544,NE,6.59377249
WindTurbine-7,6.427595626,73.85386693,19-Mar-20,7.974916418,28.46211011,E,7.385386693
WindTurbine-7,6.469073549,74.33045338,27-Jun-19,8.026379357,28.64577897,NE,7.433045338
WindTurbine-7,6.178452713,70.99118412,2-Jul-19,7.665797111,27.35887751,E,7.099118412
WindTurbine-7,5.973968974,68.64164072,12-Oct-19,7.41208782,26.45340071,N,6.864164072
WindTurbine-7,5.696625152,65.45492599,19-Jan-20,7.067978774,25.22529135,W,6.545492599
WindTurbine-7,6.134569175,70.48695685,4-Apr-20,7.611349449,27.16455631,W,7.048695685
WindTurbine-7,5.406694948,62.12359216,22-Apr-20,6.708253415,23.94144808,W,6.212359216
WindTurbine-7,5.985502648,68.77416407,18-Jul-19,7.426398006,26.50447311,SE,6.877416407
WindTurbine-7,5.39352136,61.972226,25-Jul-19,6.691908537,23.88311396,N,6.1972226
WindTurbine-7,6.004736236,68.99516037,11-Nov-19,7.450261713,26.58964158,SW,6.899516037
WindTurbine-7,5.77070241,66.30608282,11-Jan-20,7.159888716,25.55331371,NW,6.630608282
WindTurbine-7,6.199449946,71.23244491,27-Jan-20,7.691849026,27.4518556,SW,7.123244491
WindTurbine-7,5.439230598,62.49743079,19-Apr-20,6.7486214,24.08551956,S,6.249743079
WindTurbine-7,5.579710556,64.11156285,23-Jul-19,6.922919223,24.70758048,S,6.411156285
WindTurbine-7,5.973361924,68.63466565,9-Oct-19,7.411334635,26.45071263,NW,6.863466565
WindTurbine-7,5.728936199,65.8261839,23-Feb-20,7.108068087,25.36836826,SW,6.58261839
WindTurbine-7,5.920085007,68.02250729,26-Jan-20,7.345232318,26.2147965,E,6.802250729
WindTurbine-7,5.94050338,68.25711692,11-Apr-20,7.370566024,26.30521133,S,6.825711692
WindTurbine-7,6.481000567,74.4674963,24-Dec-19,8.041177578,28.69859314,W,7.44674963
WindTurbine-7,6.36930901,73.18414652,23-Sep-19,7.902598413,28.20401047,NE,7.318414652
WindTurbine-7,5.873076643,67.48237539,5-Feb-20,7.286907589,26.00663822,W,6.748237539
WindTurbine-7,6.068113117,69.72336854,12-May-20,7.528895365,26.87028147,NW,6.972336854
WindTurbine-7,5.897757951,67.76596666,2-Nov-19,7.31753045,26.11592981,E,6.776596666
WindTurbine-7,6.120091421,70.32060567,11-Aug-19,7.593386453,27.1004472,NE,7.032060567
WindTurbine-7,5.782723632,66.44420814,12-Sep-19,7.174803817,25.60654502,SW,6.644420814
WindTurbine-7,6.489596008,74.56625897,23-Jun-19,8.051842207,28.73665471,NW,7.456625897
WindTurbine-7,5.880374314,67.56622653,15-Oct-19,7.295962035,26.03895313,NW,6.756622653
WindTurbine-7,5.299663408,60.89378655,23-Apr-20,6.575456077,23.46750048,S,6.089378655
WindTurbine-7,6.101623461,70.10840653,12-Jul-19,7.570472685,27.01866902,E,7.010840653
WindTurbine-7,5.586207719,64.18621605,18-Oct-19,6.930980454,24.73635064,NW,6.418621605
WindTurbine-7,6.10543411,70.15219135,31-Jan-20,7.575200674,27.03554299,NE,7.015219135
WindTurbine-7,6.018852197,69.15735449,28-Jan-20,7.467775821,26.65214863,SW,6.915735449
WindTurbine-7,5.905946473,67.86005379,26-Nov-19,7.327690202,26.15218949,NE,6.786005379
WindTurbine-7,6.01169691,69.07513936,19-Feb-20,7.458898035,26.62046422,S,6.907513936
WindTurbine-7,6.095705028,70.040403,13-Aug-19,7.563129502,26.99246153,SW,7.0040403
WindTurbine-7,5.987568024,68.79789548,4-Sep-19,7.428960581,26.51361882,W,6.879789548
WindTurbine-7,5.434939569,62.44812634,20-Jan-20,6.743297388,24.06651841,W,6.244812634
WindTurbine-7,5.795267107,66.58833422,6-Feb-20,7.190366894,25.66208892,W,6.658833422
WindTurbine-7,5.978575964,68.69457561,29-May-20,7.417803855,26.47380098,NW,6.869457561
WindTurbine-7,5.980947266,68.72182216,8-Jun-20,7.420746002,26.48430137,E,6.872182216
WindTurbine-7,5.75664077,66.14451284,25-Nov-19,7.142442004,25.49104719,E,6.614451284
WindTurbine-7,5.90286956,67.82469968,5-Dec-19,7.32387258,26.13856458,S,6.782469968
WindTurbine-7,5.981020697,68.72266589,12-Dec-19,7.42083711,26.48462653,SW,6.872266589
WindTurbine-7,6.287855183,72.248232,4-Jul-19,7.801536134,27.84332384,SW,7.2248232
WindTurbine-7,5.964316388,68.53073131,9-Aug-19,7.400111558,26.41065798,NW,6.853073131
WindTurbine-7,5.62594805,64.64283736,22-Jul-19,6.980287511,24.91232526,S,6.464283736
WindTurbine-7,5.809663444,66.75374991,3-Feb-20,7.208228874,25.72583751,N,6.675374991
WindTurbine-7,6.002100181,68.96487177,7-May-20,7.446991078,26.57796884,SE,6.896487177
WindTurbine-7,5.858514806,67.31505808,6-Nov-19,7.268840268,25.94215678,NW,6.731505808
WindTurbine-7,5.975266511,68.65654958,16-Feb-20,7.413697714,26.45914635,N,6.865654958
WindTurbine-7,6.218746084,71.45415993,29-Jun-19,7.715790341,27.53730105,SE,7.145415993
WindTurbine-7,6.100255357,70.09268685,6-Oct-19,7.568775236,27.0126109,NE,7.009268685
WindTurbine-7,6.184606099,71.06188729,31-Dec-19,7.673431807,27.38612539,W,7.106188729
WindTurbine-7,5.824975812,66.92969091,14-Oct-19,7.227227402,25.79364238,SW,6.692969091
WindTurbine-7,6.420527341,73.77265146,30-Dec-19,7.966146578,28.43081095,SW,7.377265146
WindTurbine-7,5.611439683,64.47613443,17-Oct-19,6.962286531,24.84808059,NW,6.447613443
WindTurbine-7,6.437622382,73.9690756,24-Jun-19,7.987356924,28.5065097,NW,7.39690756
WindTurbine-7,6.236171249,71.65437722,3-Jul-19,7.737410281,27.61446162,N,7.165437722
WindTurbine-7,6.337136568,72.81448119,21-Sep-19,7.86268107,28.06154731,SW,7.281448119
WindTurbine-7,5.993290304,68.86364519,8-Mar-20,7.436060391,26.53895772,S,6.886364519
WindTurbine-7,5.983402937,68.75003813,30-Jul-19,7.42379283,26.49517536,SE,6.875003813
WindTurbine-7,6.159371682,70.77194071,13-Nov-19,7.642122686,27.27438458,E,7.077194071
WindTurbine-7,5.873083637,67.48245575,15-May-20,7.286916267,26.00666919,NW,6.748245575
WindTurbine-7,5.902708811,67.82285266,29-Jul-19,7.323673135,26.13785277,E,6.782285266
WindTurbine-7,6.394065636,73.46860321,1-Jan-20,7.933314724,28.31363557,W,7.346860321
WindTurbine-7,6.054241163,69.56397808,1-Aug-19,7.511684004,26.80885492,N,6.956397808
WindTurbine-7,5.425406828,62.33859398,28-Jul-19,6.731469823,24.02430637,W,6.233859398
WindTurbine-7,5.96041861,68.48594537,10-Oct-19,7.395275465,26.39339819,S,6.848594537
WindTurbine-7,6.083156566,69.89621963,7-Apr-20,7.547560238,26.93689555,W,6.989621963
WindTurbine-7,5.54075477,63.66395606,15-Apr-20,6.874585576,24.53507991,NE,6.366395606
WindTurbine-7,5.870844552,67.45672839,29-Nov-19,7.284138164,25.99675428,NW,6.745672839
WindTurbine-7,6.001842056,68.96190587,3-May-20,7.446670814,26.57682583,NW,6.896190587
WindTurbine-7,5.908114061,67.88495965,13-May-20,7.330379595,26.16178782,SE,6.788495965
WindTurbine-7,5.853690814,67.25962983,24-May-20,7.262854992,25.92079561,S,6.725962983
WindTurbine-7,5.926128352,68.09194607,10-Feb-20,7.352730483,26.24155711,E,6.809194607
WindTurbine-7,5.235437145,60.15581887,20-Apr-20,6.495768569,23.18309943,SE,6.015581887
WindTurbine-7,5.948853448,68.35306023,11-Jun-20,7.380926211,26.34218636,SW,6.835306023
WindTurbine-7,5.872237565,67.47273428,20-Sep-19,7.285866518,26.00292269,NW,6.747273428
WindTurbine-7,5.732254927,65.86431649,1-Jun-20,7.112185736,25.38306396,SE,6.586431649
WindTurbine-7,5.850234631,67.21991786,13-Jul-19,7.258566799,25.90549125,E,6.721991786
WindTurbine-7,5.877777643,67.53639046,11-Jul-19,7.292740265,26.02745478,SW,6.753639046
WindTurbine-7,5.583090897,64.15040338,16-Oct-19,6.927113316,24.722549,NW,6.415040338
WindTurbine-7,5.901741049,67.81173295,22-Nov-19,7.322472403,26.13356741,NE,6.781173295
WindTurbine-7,5.948497194,68.34896683,10-Aug-19,7.380484196,26.34060883,NE,6.834896683
WindTurbine-7,6.041799141,69.42101771,3-Sep-19,7.496246803,26.75376026,NE,6.942101771
WindTurbine-7,5.856754457,67.29483146,15-Sep-19,7.266656149,25.93436176,S,6.729483146
WindTurbine-7,5.859911495,67.33110621,26-Aug-19,7.270573183,25.94834148,NW,6.733110621
WindTurbine-7,5.975399549,68.6580782,3-Nov-19,7.413862778,26.45973546,SW,6.86580782
WindTurbine-7,5.885488156,67.6249852,28-Nov-19,7.302306936,26.06159779,SE,6.76249852
WindTurbine-7,5.894530482,67.72888265,5-Jun-20,7.313526029,26.10163821,N,6.772888265
WindTurbine-2,5.606925567,64.42426669,16-Sep-19,6.956685729,24.82809158,SW,6.442426669
WindTurbine-2,5.797503562,66.61403136,5-Jan-20,7.193141733,25.67199219,E,6.661403136
WindTurbine-2,6.644138203,76.34196787,22-Sep-19,8.243587482,29.42098479,N,7.634196787
WindTurbine-2,5.803054337,66.67781045,15-Oct-19,7.200028751,25.69657164,SW,6.667781045
WindTurbine-2,5.591193141,64.24349916,1-Dec-19,6.937166021,24.75842664,NW,6.424349916
WindTurbine-2,6.088122194,69.95327531,9-Jul-19,7.553721246,26.9588839,W,6.995327531
WindTurbine-2,5.85116598,67.23061917,23-Nov-19,7.259722352,25.90961536,SE,6.723061917
WindTurbine-2,5.938020795,68.22859171,8-Apr-20,7.367485804,26.29421817,NE,6.822859171
WindTurbine-2,5.860747068,67.34070705,16-Jun-20,7.271609904,25.95204149,N,6.734070705
WindTurbine-2,5.793857913,66.57214241,10-Jan-20,7.188618464,25.65584885,S,6.657214241
WindTurbine-2,6.164428967,70.83004954,26-Apr-20,7.648397415,27.2967788,SE,7.083004954
WindTurbine-2,6.00261044,68.9707347,6-Jun-20,7.447624171,26.58022832,S,6.89707347
WindTurbine-2,5.99071505,68.83405521,4-Jun-20,7.432865194,26.52755421,S,6.883405521
WindTurbine-2,5.927343617,68.10590962,12-Mar-20,7.3542383,26.24693844,NW,6.810590962
WindTurbine-2,5.673189311,65.18564528,21-Apr-20,7.038901202,25.12151483,SE,6.518564528
WindTurbine-2,5.927848227,68.11170765,12-Nov-19,7.354864384,26.2491729,E,6.811170765
WindTurbine-2,5.895194116,67.73650789,28-Aug-19,7.314349421,26.10457686,SW,6.773650789
WindTurbine-2,5.9372214,68.21940656,23-May-20,7.36649397,26.29067836,SE,6.821940656
WindTurbine-2,6.002128134,68.96519294,7-Jul-19,7.447025759,26.57809261,SW,6.896519294
WindTurbine-2,5.903421483,67.83104135,10-Feb-20,7.324557369,26.14100856,NE,6.783104135
WindTurbine-2,5.802468568,66.6710799,14-Jul-19,7.199301969,25.69397779,SW,6.66710799
WindTurbine-2,5.574699937,64.05399022,16-Apr-20,6.916702394,24.6853929,S,6.405399022
WindTurbine-2,5.935368493,68.19811644,30-Nov-19,7.364195011,26.28247348,SW,6.819811644
WindTurbine-2,6.298096879,72.36591035,26-Mar-20,7.814243323,27.88867522,W,7.236591035
WindTurbine-2,5.714184001,65.65667933,9-Aug-19,7.08976458,25.30304389,SE,6.565667933
WindTurbine-2,5.923691075,68.06394146,10-Dec-19,7.349706477,26.23076457,N,6.806394146
WindTurbine-2,5.787676773,66.50112034,6-Dec-19,7.180949332,25.62847808,S,6.650112034
WindTurbine-2,5.792751834,66.55943343,7-Jan-20,7.187246118,25.65095101,W,6.655943343
WindTurbine-2,5.930083971,68.13739663,7-Nov-19,7.357638342,26.25907303,E,6.813739663
WindTurbine-2,5.711301948,65.62356418,13-Jan-20,7.086188728,25.29028184,E,6.562356418
WindTurbine-2,5.877647213,67.5348918,17-Aug-19,7.292578436,26.02687722,E,6.75348918
WindTurbine-2,5.956811623,68.44450064,19-Nov-19,7.390800165,26.37742605,NE,6.844450064
WindTurbine-2,6.771256859,69.66706704,22-Jun-20,7.902052328,26.95645923,W,6.966706704
WindTurbine-2,6.385913366,73.37493263,23-Jun-19,7.923199951,28.27753642,N,7.337493263
WindTurbine-2,5.474365517,62.90113535,22-Oct-19,6.79221438,24.2411009,SE,6.290113535
WindTurbine-2,5.627525621,64.66096385,6-Mar-20,6.982244852,24.91931092,SW,6.466096385
WindTurbine-2,5.745900315,66.02110369,16-Mar-20,7.129115991,25.44348726,NW,6.602110369
WindTurbine-2,6.30318431,72.42436556,1-Apr-20,7.820555456,27.91120293,NE,7.242436556
WindTurbine-2,6.317816149,72.59248719,28-Jun-19,7.83870963,27.97599434,N,7.259248719
WindTurbine-2,5.852206333,67.24257295,31-Aug-19,7.26101315,25.91422216,NW,6.724257295
WindTurbine-2,6.500419009,74.69061659,19-Mar-20,8.065270638,28.78458017,NE,7.469061659
WindTurbine-2,5.600284861,64.34796415,14-Oct-19,6.948446399,24.7986858,SE,6.434796415
WindTurbine-2,6.055537605,69.57887436,26-May-20,7.51329254,26.81459571,E,6.957887436
WindTurbine-2,6.554042935,75.30676212,18-Jun-20,8.1318035,29.02203289,E,7.530676212
WindTurbine-2,6.349090448,72.95183275,29-Sep-19,7.877512619,28.11448043,NW,7.295183275
WindTurbine-2,5.695947651,65.44714141,5-Sep-19,7.067138177,25.22229129,E,6.544714141
WindTurbine-2,5.812958107,66.79160599,7-Dec-19,7.212316664,25.74042664,SW,6.679160599
WindTurbine-2,6.140833519,70.55893494,26-Jan-20,7.619121815,27.19229553,SE,7.055893494
WindTurbine-2,5.849808712,67.21502399,14-Feb-20,7.258038348,25.90360523,E,6.721502399
WindTurbine-2,6.031141198,69.29855664,17-Nov-19,7.483023165,26.7065657,N,6.929855664
WindTurbine-2,5.805488102,66.70577471,25-Nov-19,7.203048398,25.70734863,S,6.670577471
WindTurbine-2,5.865162823,67.39144462,5-Dec-19,7.277088668,25.97159494,NW,6.739144462
WindTurbine-2,6.148778151,70.65021974,19-Feb-20,7.628978965,27.22747524,NE,7.065021974
WindTurbine-2,5.262320798,60.46471536,24-Jan-20,6.529123947,23.30214324,SW,6.046471536
WindTurbine-2,5.887585235,67.6490809,22-Aug-19,7.304908847,26.07088389,SW,6.76490809
WindTurbine-2,6.098126468,70.06822566,8-Dec-19,7.566133858,27.00318394,SW,7.006822566
WindTurbine-2,6.267020654,72.00884068,22-Mar-20,7.77568609,27.75106623,SW,7.200884068
WindTurbine-2,5.980898111,68.72125737,8-Oct-19,7.420685015,26.48408371,NW,6.872125737
WindTurbine-2,5.73300411,65.8729247,11-Feb-20,7.113115271,25.38638143,SW,6.58729247
WindTurbine-2,5.511058152,63.32273825,25-Jul-19,6.837740065,24.40357998,SW,6.332273825
WindTurbine-2,5.965783545,68.54758913,8-Feb-20,7.401931905,26.41715472,S,6.854758913
WindTurbine-2,5.68334369,65.30232035,9-Apr-20,7.051500054,25.16647955,SW,6.530232035
WindTurbine-2,5.782977462,66.44712468,18-May-20,7.175118751,25.607669,NE,6.644712468
WindTurbine-2,5.904537427,67.84386368,27-Feb-20,7.325941955,26.14595008,E,6.784386368
WindTurbine-2,6.065955618,69.69857861,29-Apr-20,7.52621849,26.86072783,SE,6.969857861
WindTurbine-2,5.983203865,68.74775076,8-May-20,7.423545834,26.49429384,SW,6.874775076
WindTurbine-2,5.747238268,66.03647693,9-Jun-20,7.13077603,25.44941187,E,6.603647693
WindTurbine-2,5.919501334,68.01580082,11-Sep-19,7.344508137,26.21221193,S,6.801580082
WindTurbine-2,6.397053913,73.50293888,27-Dec-19,7.937022371,28.326868,N,7.350293888
WindTurbine-2,6.232413106,71.61119569,31-Dec-19,7.732747437,27.59782015,N,7.161119569
WindTurbine-2,5.901108584,67.80446585,4-Mar-20,7.321687684,26.13076678,NW,6.780446585
WindTurbine-2,5.986433838,68.78486355,30-May-20,7.427553362,26.50859652,NE,6.878486355
WindTurbine-2,5.752093645,66.09226581,13-Oct-19,7.136800246,25.47091202,N,6.609226581
WindTurbine-2,5.704163624,65.54154396,17-Oct-19,7.077331989,25.25867254,W,6.554154396
WindTurbine-2,6.092743481,70.00637447,29-Feb-20,7.559455019,26.97934747,NE,7.000637447
WindTurbine-2,5.722130401,65.74798445,18-Apr-20,7.099623925,25.33823143,NE,6.574798445
WindTurbine-2,6.099452045,70.08345669,25-Jan-20,7.567778542,27.00905374,SW,7.008345669
WindTurbine-2,5.894423888,67.72765787,16-Aug-19,7.313393775,26.1011662,SE,6.772765787
WindTurbine-2,5.788897222,66.51514346,7-Mar-20,7.182463582,25.63388236,SW,6.651514346
WindTurbine-2,5.404041876,62.09310804,23-Apr-20,6.704961667,23.92969998,NE,6.209310804
WindTurbine-2,5.694392651,65.42927427,9-Dec-19,7.065208841,25.21540558,S,6.542927427
WindTurbine-2,6.298655492,72.37232889,2-Apr-20,7.814936412,27.89114882,NE,7.237232889
WindTurbine-2,6.163527398,70.8196904,5-Oct-19,7.647278811,27.29278655,N,7.08196904
WindTurbine-2,5.615989718,64.5284149,15-Apr-20,6.967931901,24.86822866,E,6.45284149
WindTurbine-2,6.531326688,75.04574964,1-Jul-19,8.10361875,28.92144282,NE,7.504574964
WindTurbine-2,5.792868361,66.56077233,24-Feb-20,7.187390696,25.65146701,E,6.656077233
WindTurbine-2,5.931884797,68.15808833,9-Nov-19,7.359872681,26.26704728,W,6.815808833
WindTurbine-2,5.917656943,67.99460853,3-Dec-19,7.342219743,26.20404476,S,6.799460853
WindTurbine-2,5.827359938,66.9570848,17-Mar-20,7.23018546,25.80419955,NW,6.69570848
WindTurbine-2,5.860918674,67.34267882,1-Jun-20,7.271822821,25.95280138,E,6.734267882
